Wall time,Step,Value
1764499848.2760816,46333952,-6587.0
1764499880.5296817,46366720,-6888.5
1764499898.7856798,46383104,-7496.0
1764499931.2793982,46415872,-7804.0
1764500239.8134656,46727168,-5694.0
1764500319.0760186,46809088,-5981.5
1764500369.1213946,46858240,-6399.5
1764500417.1654716,46907392,-6810.0
1764500561.188729,47054848,-7896.5
1764500576.3120384,47071232,-7787.0
1764500703.4514592,47202304,-7725.0
1764500719.9909573,47218688,-7737.5
1764500817.1517751,47316992,-6137.5
1764500863.4329212,47366144,-6531.5
1764500961.0353155,47464448,-6907.0
1764500993.8348942,47497216,-6903.5
1764501024.1630514,47529984,-7005.5
1764501302.2323153,47808512,-7237.0
1764501335.4453948,47841280,-7719.0
1764501352.2457623,47857664,-6822.0
1764501368.7429795,47874048,-6919.0
1764501547.903106,48054272,-6913.0
1764501707.7113125,48218112,-7313.0
1764501837.7660995,48349184,-8204.5
1764502116.8163424,48627712,-8214.0
1764502231.5250518,48742400,-7520.5
1764502247.853136,48758784,-7833.5
1764502297.360875,48807936,-7415.0
1764502546.6741521,49070080,-9222.5
1764502611.9095767,49135616,-7635.5
1764502693.3678348,49217536,-8548.5
1764502725.7083075,49250304,-7849.5
1764502756.714841,49283072,-8129.0
1764502789.4685214,49315840,-7025.0
1764502821.6477065,49348608,-7507.0
1764502883.5646155,49414144,-7597.0
1764502898.887754,49430528,-7501.5
1764502945.4539075,49479680,-6613.0
1764503041.7887468,49577984,-7529.5
1764503075.9826918,49610752,-8125.5
1764503123.373854,49659904,-8703.0
1764503253.745144,49790976,-7910.0
1764503283.8567538,49823744,-7320.5
1764503300.514198,49840128,-7822.5
1764503315.8009784,49856512,-7429.0
1764503441.321683,49987584,-6819.0
1764503681.4581065,50233344,-6919.0
1764503713.1785994,50266112,-6528.0
1764503746.3187566,50298880,-7530.0
1764503776.9085643,50331648,-8330.0
1764503949.6822054,50511872,-6820.0
1764504013.669568,50577408,-6808.5
1764504221.9413304,50790400,-7517.5
1764504288.9150012,50855936,-6399.5
1764504592.0197825,51167232,-6628.0
1764504844.6024022,51412992,-5616.5
1764504861.2662156,51429376,-5732.0
1764504959.0485265,51527680,-5593.5
1764504973.9899926,51544064,-5593.5
1764505005.3067055,51576832,-6080.5
1764505053.161773,51625984,-6390.5
1764505135.8147087,51707904,-6403.5
1764505200.8845105,51773440,-6815.0
1764505233.809255,51806208,-6209.5
1764505495.2331488,52068352,-5524.0
1764505668.2926,52248576,-6144.5
1764505779.072181,52363264,-4530.0
1764505795.4204035,52379648,-4232.0
1764505916.6306775,52494336,-6491.0
1764505962.9209015,52543488,-6992.5
1764506364.1074347,52936704,-6295.5
1764506417.8490672,52985856,-6114.0
1764506539.7001033,53100544,-7016.0
1764506590.6618717,53149696,-6701.5
1764506608.5933566,53166080,-6495.5
1764506641.1941116,53198848,-5997.0
1764506658.9784024,53215232,-4706.0
1764506778.4556198,53329920,-7626.5
1764506991.0866914,53542912,-6123.0
