Wall time,Step,Value
1765657705.600029,60751872,-5055.5
1765657792.6913183,60817408,-5044.0
1765657812.526877,60833792,-4420.0
1765657907.386313,60915712,-3717.5
1765657926.4523218,60932096,-3635.5
1765657990.9704626,60981248,-4642.5
1765658224.2998986,61161472,-5570.5
1765658246.9293373,61177856,-5578.5
1765658509.699385,61374464,-5361.5
1765658533.21772,61390848,-5476.0
1765658573.5542195,61423616,-5489.5
1765658597.0591516,61440000,-5682.0
1765658662.798482,61489152,-5481.0
1765658685.6453037,61505536,-4755.0
1765658708.4356973,61521920,-4549.5
1765658853.0471823,61636608,-3425.0
1765658895.9200726,61669376,-3825.0
1765659255.1278582,61947904,-4093.5
1765659276.1750643,61964288,-4195.5
1765659298.9088147,61980672,-4313.0
1765659319.4498928,61997056,-4209.5
1765659403.0461314,62062592,-4143.5
1765659466.3795578,62111744,-4255.5
1765659810.0923393,62390272,-4447.0
1765659933.5091958,62488576,-3735.5
1765660053.9893143,62586880,-4961.5
1765660142.778837,62652416,-4855.0
1765660488.202469,62914560,-4124.0
1765660678.633347,63062016,-4144.0
1765660717.5109575,63094784,-4334.0
1765660760.8714714,63127552,-4843.5
1765660867.0552375,63209472,-4647.0
1765660931.797668,63258624,-5277.0
1765661127.5887756,63406080,-4041.5
1765661190.9882646,63455232,-4938.5
1765661256.2112002,63504384,-5758.5
1765661829.4379256,63946752,-4464.5
1765661960.441029,64045056,-4461.0
1765662020.9987662,64094208,-3927.0
1765662109.8308203,64159744,-5062.0
1765662238.5494244,64258048,-4444.5
1765662299.0275414,64307200,-4430.5
1765662335.3306727,64339968,-4218.0
1765662433.07706,64421888,-5761.0
1765662474.0903306,64454656,-6071.5
1765662532.5367012,64503808,-4666.0
1765662890.36626,64782336,-5144.0
1765662971.9358165,64847872,-4692.5
1765663147.0299046,64978944,-5366.5
1765663168.6791587,64995328,-5066.5
1765663362.4194138,65142784,-3726.5
1765663492.12992,65241088,-4439.5
1765663514.3838284,65257472,-4334.5
1765663536.6813293,65273856,-4331.5
1765663601.7912605,65323008,-5037.5
1765663727.7032616,65421312,-4561.5
1765663835.2332196,65503232,-5167.5
1765663898.1033738,65552384,-4539.5
1765664065.988347,65683456,-4439.5
1765664151.4488215,65748992,-3514.0
1765664195.4462767,65781760,-3921.0
1765664385.1731527,65929216,-5985.0
1765664494.8288982,66011136,-5686.5
1765664619.9280245,66109440,-5361.0
1765664746.9098465,66207744,-5678.0
1765664898.726937,66322432,-4768.0
1765665288.5512693,66617344,-5261.0
1765665310.5366387,66633728,-5783.5
1765665637.6581895,66879488,-4241.0
1765665659.2132664,66895872,-4142.0
1765665701.8540776,66928640,-4644.5
1765665786.8390892,66994176,-5259.5
1765665874.5263722,67059712,-4981.0
1765666257.0049615,67338240,-3725.5
1765666385.3854718,67436544,-4765.0
1765666491.2428157,67534848,-5069.0
1765666554.5068688,67584000,-4459.5
1765666908.2899017,67878912,-4356.0
1765666991.9635856,67944448,-4687.5
1765667140.6164432,68059136,-5071.5
1765667202.8222773,68108288,-4349.5
1765667436.180598,68288512,-4729.0
1765667649.6238737,68452352,-4868.5
1765667670.2473657,68468736,-4766.5
1765667734.1490486,68517888,-4770.0
1765667956.702199,68698112,-4848.5
1765668267.6128423,68943872,-5179.5
1765668287.3436406,68960256,-5066.0
1765668548.9056659,69173248,-5445.5
1765668676.4686909,69271552,-5502.5
1765668717.5110912,69304320,-5607.0
1765668739.02681,69320704,-6026.0
1765668861.1066914,69419008,-4736.5
1765669073.9598672,69582848,-5093.0
1765669137.2526004,69632000,-5182.0
1765669179.3771625,69664768,-4441.5
1765669200.5950692,69681152,-4032.5
1765669222.0170186,69697536,-3723.5
1765669306.62969,69763072,-4684.0
1765669512.8610053,69926912,-4841.5
1765669788.4942913,70139904,-4944.5
1765669811.9484344,70156288,-5177.5
1765670171.667344,70434816,-4453.5
1765670407.9296615,70615040,-3744.5
1765670600.3730736,70762496,-5496.0
1765670707.9199085,70844416,-4672.5
1765670813.6082308,70926336,-4444.0
1765670938.581317,71024640,-4981.0
1765671123.8715339,71172096,-5018.0
1765671291.549926,71303168,-5572.0
1765671480.8399239,71450624,-5079.0
1765671712.1868212,71630848,-5185.5
1765671817.8699405,71712768,-5878.0
1765671881.920742,71761920,-5053.0
1765672034.791329,71892992,-4354.5
1765672201.3156776,72024064,-4758.0
1765672363.4646018,72155136,-3304.0
1765672442.3894546,72220672,-5289.0
1765672506.3067443,72269824,-4559.5
1765672571.3733976,72318976,-5061.5
1765672592.2193687,72335360,-5378.0
1765672749.7520397,72466432,-4954.0
1765672790.7197993,72499200,-4428.0
1765673011.955368,72679424,-5379.5
1765673181.9930391,72810496,-5363.5
1765673402.4361405,72990720,-4469.0
1765673474.4596088,73056256,-4766.5
1765673629.5964267,73187328,-4836.0
1765674103.2357576,73564160,-5077.5
1765674229.7613757,73662464,-5273.0
1765674314.5685148,73728000,-5285.5
1765674613.6102176,73973760,-4230.5
1765674735.876108,74072064,-5805.5
1765674797.5599158,74121216,-4348.5
