Wall time,Step,Value
1763726349.4578032,42418176,-6532.50048828125
1763726364.6802025,42434560,-6533.35986328125
1763726409.4337728,42483712,-6835.55859375
1763726528.97897,42598400,-5529.51953125
1763726649.1860595,42713088,-6033.03515625
1763726872.4864829,42926080,-6826.35888671875
1763727012.9902372,43057152,-5728.494140625
1763727031.8677697,43073536,-5028.6396484375
1763727146.4636912,43188224,-6524.39013671875
1763727195.307176,43237376,-5927.24169921875
1763727211.5157719,43253760,-5526.615234375
1763727227.3325694,43270144,-5226.98046875
1763727275.661363,43319296,-5229.70361328125
1763727587.429072,43630592,-7528.00390625
1763727712.8515794,43761664,-5636.0478515625
1763727729.1220036,43778048,-6128.5048828125
1763727776.974909,43827200,-7030.99560546875
1763727890.4294436,43941888,-8430.5615234375
1763727941.5794182,43991040,-8433.7216796875
1763727973.259492,44023808,-8331.8037109375
1763728023.2546425,44072960,-6232.1474609375
1763728085.409283,44138496,-6231.91845703125
1763728237.0100117,44285952,-6628.01953125
1763728337.4495385,44384256,-6123.25537109375
1763728399.5691314,44449792,-5826.39404296875
1763728417.3711104,44466176,-5527.10595703125
1763728482.6005304,44531712,-6528.6142578125
1763728516.62908,44564480,-6030.619140625
1763728673.393763,44728320,-6025.23828125
1763728688.2330618,44744704,-6324.6640625
1763728752.5436952,44810240,-6526.53271484375
1763728828.6251614,44892160,-5624.20849609375
1763728845.276147,44908544,-6121.79296875
1763728861.9032314,44924928,-6021.79052734375
1763728911.1237123,44974080,-6324.8525390625
1763729059.6689067,45121536,-5324.033203125
1763729075.5902617,45137920,-5324.3955078125
1763729092.3097,45154304,-5523.833984375
1763729173.7740123,45236224,-6722.68896484375
1763729259.8921516,45318144,-6124.22607421875
1763729310.654587,45367296,-6925.0546875
1763729363.2280571,45416448,-7523.89208984375
1763729398.4030416,45449216,-7024.17333984375
1763729431.9594193,45481984,-6823.33544921875
1763729483.7717664,45531136,-6227.60546875
1763729594.9812348,45645824,-5823.1484375
1763729783.4947402,45842432,-6733.21630859375
1763729813.8640313,45875200,-6826.732421875
1763730015.4314306,46088192,-6927.5966796875
1763730032.758321,46104576,-6825.60205078125
1763730209.7696218,46284800,-5625.568359375
1763730368.2526119,46448640,-6223.55908203125
1763730436.5457752,46514176,-5521.17333984375
1763730535.4651568,46612480,-6023.61083984375
1763730650.0046709,46727168,-6023.95556640625
1763730668.528575,46743552,-6526.48095703125
1763730747.8000052,46825472,-6725.88720703125
1763730806.3318217,46891008,-7027.328125
1763730822.011193,46907392,-5927.064453125
